HS6_Code,Sector,Product_Category,Region,Product_Name,Month,Year,Quarter,Trade_Value_USD_1000,Shipping_Cost_USD_1000,Insurance_Cost_USD_1000,MFN_Tariff_Rate,Applied_Tariff_Rate,Duty_Savings_Percent,Net_Profit_Margin_Percent,FTA_Status,CBAM_Applicable,Carbon_Tax_Risk,Carbon_Intensity_Score,Market_Share_Percent
095526,Agriculture & Food,Basmati Rice,Canada,Basmati Rice Batch 095526,April,2024,Q2,5079.7,133.58,70.73,28.34,26.66,1.68,6.34,Active,No,High,1.3,3.75
855129,Machinery & Electronics,Auto Components,Canada,Auto Components Batch 855129,January,2026,Q1,197.57,7.07,2.34,29.68,19.65,10.03,9.17,Active,No,High,2.07,17.32
728611,Iron & Steel,Steel Tubes,UK,Steel Tubes Batch 728611,October,2025,Q4,7731.0,294.65,52.9,36.78,0.0,36.78,7.04,Active,No,High,1.99,3.05
717657,Gems & Jewellery,Precious Stones,Japan,Precious Stones Batch 717657,November,2025,Q4,2498.63,171.88,30.95,12.97,11.75,1.22,15.86,Active,No,Low,0.0,9.31
093245,Agriculture & Food,Process Food,European Union,Process Food Batch 093245,January,2025,Q1,1505.38,93.37,14.91,39.7,5.96,33.74,17.23,Active,No,Low,0.0,10.33
726989,Iron & Steel,Construction Steel,Japan,Construction Steel Batch 726989,February,2025,Q1,4304.58,262.72,46.21,10.81,8.5,2.31,7.88,Active,No,High,4.86,0.42
098144,Agriculture & Food,Organic Spices,ASEAN,Organic Spices Batch 098144,November,2025,Q4,6075.08,406.87,58.84,21.76,19.08,2.68,19.76,Active,No,High,2.64,17.39
299691,Chemicals,Polymers,ASEAN,Polymers Batch 299691,June,2024,Q2,8616.1,356.51,86.87,18.06,17.37,0.69,17.96,Active,No,Low,0.0,1.25
712323,Gems & Jewellery,Gold Jewellery,Australia,Gold Jewellery Batch 712323,August,2025,Q3,17454.96,1219.83,147.01,19.41,0.0,19.41,9.41,Active,No,High,2.52,17.54
724244,Iron & Steel,Steel Tubes,Australia,Steel Tubes Batch 724244,November,2024,Q4,5498.35,271.97,64.11,23.87,22.57,1.3,6.5,Active,No,Low,0.0,15.26
736991,Iron & Steel,Iron Bars,USA,Iron Bars Batch 736991,March,2026,Q1,378.63,19.76,4.03,31.61,21.59,10.02,14.26,Active,No,High,1.62,6.33
724571,Iron & Steel,Stainless Steel,USA,Stainless Steel Batch 724571,October,2025,Q4,1464.88,54.46,13.95,39.6,23.83,15.77,13.85,Active,No,Low,0.0,2.1
611312,Textiles & Apparel,Silk Products,ASEAN,Silk Products Batch 611312,October,2025,Q4,246365.75,9993.08,1286.23,29.32,22.61,6.71,17.81,Active,No,Low,0.0,1.32
507331,Textiles & Apparel,Cotton Garments,UK,Cotton Garments Batch 507331,March,2024,Q1,8837.3,330.3,85.48,37.61,29.09,8.52,11.9,Active,No,Low,0.0,11.34
309255,Pharmaceuticals,Surgical Equipment,ASEAN,Surgical Equipment Batch 309255,July,2026,Q3,104185.78,2213.82,1433.03,14.98,9.93,5.05,17.45,Active,No,Low,0.0,3.23
901467,Pharmaceuticals,Vaccines,Japan,Vaccines Batch 901467,October,2026,Q4,24176.86,951.34,152.07,31.49,25.21,6.28,10.44,Active,No,High,2.08,12.15
737628,Iron & Steel,Iron Bars,USA,Iron Bars Batch 737628,May,2024,Q2,4284.26,184.93,31.02,6.52,5.85,0.67,6.59,Active,No,Low,0.0,14.58
398372,Chemicals,Dyes & Pigments,UK,Dyes & Pigments Batch 398372,June,2024,Q2,4684.95,339.53,42.77,26.6,25.7,0.9,8.1,Active,No,Low,0.0,10.09
715279,Gems & Jewellery,Gold Jewellery,USA,Gold Jewellery Batch 715279,May,2025,Q2,2821.8,134.38,27.75,37.71,27.43,10.28,9.83,Active,No,Low,0.0,6.47
722211,Iron & Steel,Flat-rolled Products,USA,Flat-rolled Products Batch 722211,January,2024,Q1,219.93,7.29,3.23,21.54,13.9,7.64,6.23,Active,No,High,1.81,13.8
107018,Agriculture & Food,Marine Products,USA,Marine Products Batch 107018,December,2024,Q4,3062.76,228.75,23.25,12.87,11.12,1.75,14.53,Active,No,High,1.23,7.07
293929,Chemicals,Polymers,ASEAN,Polymers Batch 293929,July,2024,Q3,18324.82,783.93,114.91,5.63,3.7,1.93,17.51,Active,No,Low,0.0,6.13
902875,Pharmaceuticals,Bulk Drugs,European Union,Bulk Drugs Batch 902875,July,2026,Q3,1212.62,80.47,10.73,8.2,0.0,8.2,12.18,Active,No,High,3.46,15.61
875797,Machinery & Electronics,Industrial Pumps,European Union,Industrial Pumps Batch 875797,March,2026,Q1,5529.92,359.95,55.51,15.16,0.0,15.16,16.67,Active,No,High,3.91,16.37
625723,Textiles & Apparel,Knitted Apparel,Australia,Knitted Apparel Batch 625723,October,2025,Q4,10693.45,384.55,102.11,14.29,0.0,14.29,8.91,Active,No,High,2.34,10.3
903393,Pharmaceuticals,Bulk Drugs,Japan,Bulk Drugs Batch 903393,July,2024,Q3,761.64,46.53,3.83,22.91,16.44,6.47,16.04,Active,No,High,2.37,7.21
715822,Gems & Jewellery,Gold Jewellery,South Africa,Gold Jewellery Batch 715822,November,2026,Q4,1514.81,83.72,12.04,7.27,4.55,2.72,7.46,Active,No,Low,0.0,15.99
737656,Iron & Steel,Stainless Steel,Japan,Stainless Steel Batch 737656,November,2024,Q4,647.51,34.33,5.84,5.7,3.58,2.12,19.93,Active,No,Low,0.0,16.17
715375,Gems & Jewellery,Cut Diamonds,Australia,Cut Diamonds Batch 715375,June,2025,Q2,868.49,47.27,5.06,31.72,0.0,31.72,21.94,Active,No,Low,0.0,11.05
723430,Iron & Steel,Stainless Steel,South Africa,Stainless Steel Batch 723430,August,2024,Q3,432.07,17.65,3.27,17.26,15.43,1.83,6.92,Active,No,Low,0.0,9.74
281984,Chemicals,Polymers,Canada,Polymers Batch 281984,September,2026,Q3,772.26,16.66,8.5,8.66,5.31,3.35,17.99,Active,No,Low,0.0,3.77
101988,Agriculture & Food,Basmati Rice,Canada,Basmati Rice Batch 101988,September,2025,Q3,25063.89,1470.27,239.71,11.46,10.05,1.41,13.24,Active,No,High,4.88,4.15
072496,Agriculture & Food,Marine Products,Canada,Marine Products Batch 072496,October,2026,Q4,755.05,47.97,7.03,19.63,14.98,4.65,13.08,Active,No,High,4.89,17.77
717668,Gems & Jewellery,Precious Stones,USA,Precious Stones Batch 717668,September,2024,Q3,3603.6,254.27,36.52,6.59,5.12,1.47,8.97,Active,No,Low,0.0,9.95
908558,Pharmaceuticals,Vaccines,USA,Vaccines Batch 908558,November,2026,Q4,1402.06,106.35,10.46,6.67,4.45,2.22,16.99,Active,No,Low,0.0,17.3
902479,Pharmaceuticals,Surgical Equipment,South Africa,Surgical Equipment Batch 902479,June,2024,Q2,17471.02,790.79,251.17,11.57,8.72,2.85,6.32,Active,No,Low,0.0,11.2
842272,Machinery & Electronics,Auto Components,Canada,Auto Components Batch 842272,April,2025,Q2,21305.99,965.07,187.61,39.35,29.07,10.28,8.54,Active,No,Low,0.0,8.76
851699,Machinery & Electronics,Industrial Pumps,UAE,Industrial Pumps Batch 851699,April,2024,Q2,10895.5,328.48,65.58,19.62,15.33,4.29,8.44,Active,No,Low,0.0,7.24
633334,Textiles & Apparel,Synthetic Fabrics,UAE,Synthetic Fabrics Batch 633334,February,2026,Q1,4718.29,337.01,45.68,5.37,0.0,5.37,6.99,Active,No,High,1.32,12.02
718012,Gems & Jewellery,Synthetic Gems,UAE,Synthetic Gems Batch 718012,August,2024,Q3,2107.82,111.28,12.97,19.04,11.47,7.57,16.83,Active,No,High,0.86,16.06
289984,Chemicals,Industrial Gases,Japan,Industrial Gases Batch 289984,December,2026,Q4,498.79,26.55,3.03,36.16,35.38,0.78,20.99,Active,No,Low,0.0,13.7
098391,Agriculture & Food,Marine Products,Japan,Marine Products Batch 098391,February,2024,Q1,55011.27,2230.5,618.13,14.48,12.21,2.27,19.48,Active,No,Low,0.0,14.45
293668,Chemicals,Dyes & Pigments,Canada,Dyes & Pigments Batch 293668,July,2026,Q3,953.83,69.51,11.33,29.51,27.34,2.17,14.13,Active,No,Low,0.0,3.26
385925,Chemicals,Industrial Gases,USA,Industrial Gases Batch 385925,January,2025,Q1,8066.46,474.78,97.21,30.4,22.4,8.0,20.07,Active,No,Low,0.0,12.82
736970,Iron & Steel,Construction Steel,Australia,Construction Steel Batch 736970,June,2025,Q2,14608.35,980.42,158.72,16.24,0.0,16.24,12.01,Active,No,High,1.32,16.07
386535,Chemicals,Dyes & Pigments,Australia,Dyes & Pigments Batch 386535,September,2024,Q3,1296.05,74.46,11.32,20.55,20.41,0.14,8.92,Active,No,Low,0.0,10.74
872167,Machinery & Electronics,Computer Hardware,Australia,Computer Hardware Batch 872167,June,2024,Q2,14143.62,1012.48,140.28,36.11,35.94,0.17,6.4,Active,No,Low,0.0,2.83
162260,Agriculture & Food,Marine Products,Australia,Marine Products Batch 162260,July,2024,Q3,9379.86,379.34,86.27,11.29,10.45,0.84,19.01,Active,No,High,1.84,10.65
297356,Chemicals,Organic Chemicals,UK,Organic Chemicals Batch 297356,April,2026,Q2,39812.88,2301.18,445.66,34.5,0.0,34.5,21.44,Active,No,High,0.56,2.79
712371,Gems & Jewellery,Silverware,Japan,Silverware Batch 712371,November,2026,Q4,1474.36,60.28,20.3,32.5,28.82,3.68,7.44,Active,No,High,3.86,10.27
381610,Chemicals,Organic Chemicals,UK,Organic Chemicals Batch 381610,June,2024,Q2,433.2,13.66,3.4,6.1,4.31,1.79,9.62,Active,No,High,2.57,13.16
906037,Pharmaceuticals,Bulk Drugs,Canada,Bulk Drugs Batch 906037,December,2026,Q4,1396.56,91.9,19.73,39.18,30.73,8.45,14.16,Active,No,High,4.26,6.52
848862,Machinery & Electronics,Industrial Pumps,Japan,Industrial Pumps Batch 848862,July,2026,Q3,4077.67,234.02,60.81,18.27,11.79,6.48,18.23,Active,No,Low,0.0,8.06
723876,Iron & Steel,Steel Tubes,South Africa,Steel Tubes Batch 723876,August,2025,Q3,3252.95,110.74,44.79,19.79,16.42,3.37,13.77,Active,No,Low,0.0,9.44
625652,Textiles & Apparel,Synthetic Fabrics,USA,Synthetic Fabrics Batch 625652,August,2024,Q3,1652.17,68.95,19.33,24.94,24.44,0.5,6.13,Active,No,Low,0.0,16.02
876979,Machinery & Electronics,Auto Components,European Union,Auto Components Batch 876979,September,2025,Q3,170.07,3.93,2.2,5.85,0.0,5.85,5.52,Active,No,Low,0.0,13.52
302822,Pharmaceuticals,Antibiotics,ASEAN,Antibiotics Batch 302822,October,2024,Q4,6037.37,364.09,88.48,38.22,36.96,1.26,7.06,Active,No,High,1.79,9.49
873970,Machinery & Electronics,Auto Components,USA,Auto Components Batch 873970,September,2025,Q3,57441.18,2735.7,443.26,24.6,24.23,0.37,18.08,Active,No,Low,0.0,16.85
527429,Textiles & Apparel,Silk Products,Japan,Silk Products Batch 527429,January,2025,Q1,5981.2,123.15,75.98,16.6,11.43,5.17,16.94,Active,No,High,1.63,15.49
724416,Iron & Steel,Construction Steel,USA,Construction Steel Batch 724416,November,2024,Q4,7433.14,354.94,85.24,30.3,28.52,1.78,10.6,Active,No,Low,0.0,16.3
711653,Gems & Jewellery,Silverware,UAE,Silverware Batch 711653,October,2024,Q4,7035.11,281.91,36.05,18.07,12.78,5.29,12.71,Active,No,High,4.38,9.85
845084,Machinery & Electronics,Auto Components,Canada,Auto Components Batch 845084,June,2025,Q2,5407.65,129.47,31.15,25.65,23.24,2.41,7.89,Active,No,Low,0.0,14.84
841531,Machinery & Electronics,Transformers,Japan,Transformers Batch 841531,May,2024,Q2,12058.18,487.28,120.03,6.63,4.57,2.06,21.03,Active,No,High,3.83,7.28
073620,Agriculture & Food,Process Food,South Africa,Process Food Batch 073620,May,2026,Q2,5394.1,149.89,34.91,28.39,17.45,10.94,19.88,Active,No,Low,0.0,17.58
737920,Iron & Steel,Construction Steel,European Union,Construction Steel Batch 737920,September,2025,Q3,1864.94,65.53,12.03,36.95,0.0,36.95,6.84,Active,Yes,Low,2.75,16.12
524760,Textiles & Apparel,Cotton Garments,Japan,Cotton Garments Batch 524760,July,2026,Q3,903.27,28.54,7.31,14.29,12.64,1.65,20.8,Active,No,Low,0.0,16.28
308720,Pharmaceuticals,Vaccines,UAE,Vaccines Batch 308720,June,2025,Q2,2051.94,64.03,13.16,17.93,0.0,17.93,6.92,Active,No,High,0.8,5.68
845582,Machinery & Electronics,Transformers,South Africa,Transformers Batch 845582,June,2024,Q2,4775.21,229.91,29.76,7.11,4.52,2.59,12.36,Active,No,High,4.31,17.07
297332,Chemicals,Polymers,USA,Polymers Batch 297332,September,2026,Q3,1855.44,109.69,15.78,21.7,19.41,2.29,11.12,Active,No,High,2.58,12.8
295846,Chemicals,Industrial Gases,ASEAN,Industrial Gases Batch 295846,July,2026,Q3,4776.71,232.92,70.75,19.22,12.41,6.81,14.62,Active,No,Low,0.0,7.74
736326,Iron & Steel,Steel Tubes,Canada,Steel Tubes Batch 736326,October,2024,Q4,5760.19,205.93,30.32,16.59,14.67,1.92,17.55,Active,No,Low,0.0,13.53
166310,Agriculture & Food,Fresh Fruits,European Union,Fresh Fruits Batch 166310,October,2024,Q4,10402.16,284.65,108.28,26.28,22.37,3.91,19.97,Active,No,Low,0.0,2.07
165548,Agriculture & Food,Process Food,Australia,Process Food Batch 165548,February,2025,Q1,20418.41,655.28,208.92,24.82,3.72,21.1,19.73,Active,No,High,3.02,12.33
712722,Gems & Jewellery,Cut Diamonds,Australia,Cut Diamonds Batch 712722,December,2024,Q4,3350.99,159.45,47.03,37.83,23.01,14.82,19.02,Active,No,High,2.19,2.96
842768,Machinery & Electronics,Smartphones,Australia,Smartphones Batch 842768,November,2026,Q4,419.19,13.87,4.96,23.23,0.0,23.23,9.82,Active,No,Low,0.0,12.82
105434,Agriculture & Food,Process Food,Australia,Process Food Batch 105434,November,2024,Q4,1776.4,79.32,15.48,16.25,15.69,0.56,5.93,Active,No,High,1.92,3.85
739834,Iron & Steel,Stainless Steel,UAE,Stainless Steel Batch 739834,September,2026,Q3,3184.64,175.04,34.43,31.68,0.0,31.68,10.46,Active,No,Low,0.0,4.02
076846,Agriculture & Food,Fresh Fruits,Japan,Fresh Fruits Batch 076846,February,2025,Q1,189.87,8.35,1.58,27.11,22.99,4.12,16.19,Active,No,High,4.26,8.45
875622,Machinery & Electronics,Transformers,Australia,Transformers Batch 875622,August,2025,Q3,23932.6,1279.15,212.31,10.14,0.0,10.14,21.4,Active,No,Low,0.0,17.26
106217,Agriculture & Food,Basmati Rice,USA,Basmati Rice Batch 106217,November,2026,Q4,3690.68,159.79,32.88,29.4,18.35,11.05,8.23,Active,No,Low,0.0,9.53
623858,Textiles & Apparel,Cotton Garments,South Africa,Cotton Garments Batch 623858,November,2026,Q4,5281.84,287.54,59.67,25.96,16.53,9.43,18.96,Active,No,Low,0.0,6.5
079358,Agriculture & Food,Fresh Fruits,European Union,Fresh Fruits Batch 079358,April,2026,Q2,23116.22,586.48,193.67,10.1,0.0,10.1,7.71,Active,No,Low,0.0,10.45
905814,Pharmaceuticals,Antibiotics,UK,Antibiotics Batch 905814,April,2026,Q2,1158.39,35.7,13.75,15.94,2.39,13.55,18.47,Active,No,High,2.57,4.74
382280,Chemicals,Organic Chemicals,UAE,Organic Chemicals Batch 382280,October,2026,Q4,7051.97,323.04,58.92,37.66,5.65,32.01,16.63,Active,No,Low,0.0,2.14
901558,Pharmaceuticals,Bulk Drugs,Australia,Bulk Drugs Batch 901558,April,2026,Q2,2528.05,70.35,37.04,6.19,0.0,6.19,8.55,Active,No,High,2.77,5.4
617941,Textiles & Apparel,Synthetic Fabrics,European Union,Synthetic Fabrics Batch 617941,January,2025,Q1,2261.69,154.87,28.23,30.6,0.0,30.6,18.92,Active,No,High,1.73,9.55
909953,Pharmaceuticals,Vaccines,Japan,Vaccines Batch 909953,April,2024,Q2,936.09,53.16,12.62,26.73,19.99,6.74,14.12,Active,No,Low,0.0,4.59
384781,Chemicals,Agrochemicals,Japan,Agrochemicals Batch 384781,October,2024,Q4,36257.62,1760.8,411.81,33.9,26.64,7.26,20.5,Active,No,Low,0.0,17.81
526511,Textiles & Apparel,Silk Products,South Africa,Silk Products Batch 526511,May,2024,Q2,1697.23,64.22,19.6,7.56,6.81,0.75,5.93,Active,No,Low,0.0,5.73
305566,Pharmaceuticals,Bulk Drugs,UK,Bulk Drugs Batch 305566,June,2026,Q2,8511.69,569.61,107.63,7.65,1.15,6.5,5.28,Active,No,High,3.32,8.49
735152,Iron & Steel,Stainless Steel,South Africa,Stainless Steel Batch 735152,March,2025,Q1,179.02,8.17,1.18,16.32,10.75,5.57,17.57,Active,No,Low,0.0,12.96
505025,Textiles & Apparel,Synthetic Fabrics,UAE,Synthetic Fabrics Batch 505025,July,2026,Q3,17500.47,1391.62,161.59,17.55,0.0,17.55,8.53,Active,No,Low,0.0,8.74
851954,Machinery & Electronics,Industrial Pumps,USA,Industrial Pumps Batch 851954,January,2026,Q1,14448.08,410.13,152.97,5.46,3.36,2.1,20.7,Active,No,Low,0.0,14.36
847145,Machinery & Electronics,Auto Components,South Africa,Auto Components Batch 847145,April,2025,Q2,3450.07,148.44,45.02,28.41,22.2,6.21,5.54,Active,No,High,4.32,15.13
306738,Pharmaceuticals,Antibiotics,Japan,Antibiotics Batch 306738,July,2025,Q3,2120.88,46.65,21.59,23.74,22.14,1.6,19.93,Active,No,High,0.81,6.17
501685,Textiles & Apparel,Silk Products,UK,Silk Products Batch 501685,June,2026,Q2,5431.66,422.53,43.71,38.57,0.0,38.57,10.42,Active,No,High,2.05,13.25
843592,Machinery & Electronics,Computer Hardware,Canada,Computer Hardware Batch 843592,February,2026,Q1,92335.69,2876.48,480.91,12.79,8.73,4.06,14.07,Active,No,Low,0.0,10.69
714386,Gems & Jewellery,Cut Diamonds,Canada,Cut Diamonds Batch 714386,January,2025,Q1,211.69,14.21,2.88,17.9,16.89,1.01,15.21,Active,No,Low,0.0,2.07
301135,Pharmaceuticals,Bulk Drugs,UK,Bulk Drugs Batch 301135,February,2024,Q1,9633.88,371.12,143.24,8.49,6.37,2.12,20.48,Active,No,High,2.41,16.09
307361,Pharmaceuticals,Vaccines,UAE,Vaccines Batch 307361,January,2026,Q1,759.43,16.79,6.08,39.27,0.0,39.27,5.6,Active,No,High,2.23,6.46
526776,Textiles & Apparel,Silk Products,UK,Silk Products Batch 526776,March,2026,Q1,2893.21,61.24,16.94,14.56,0.0,14.56,7.6,Active,No,High,3.19,5.02
724012,Iron & Steel,Iron Bars,UAE,Iron Bars Batch 724012,September,2026,Q3,2055.31,54.39,18.2,21.72,0.0,21.72,5.41,Active,No,Low,0.0,17.03
306339,Pharmaceuticals,Vaccines,USA,Vaccines Batch 306339,March,2024,Q1,1567.95,121.26,9.35,16.46,14.01,2.45,20.37,Active,No,Low,0.0,3.24
739532,Iron & Steel,Flat-rolled Products,Canada,Flat-rolled Products Batch 739532,March,2024,Q1,2934.53,216.56,38.9,18.58,13.87,4.71,20.53,Active,No,Low,0.0,10.53
166234,Agriculture & Food,Organic Spices,ASEAN,Organic Spices Batch 166234,March,2026,Q1,543.89,17.38,5.75,6.87,5.3,1.57,11.78,Active,No,High,4.66,5.97
292480,Chemicals,Industrial Gases,Canada,Industrial Gases Batch 292480,December,2024,Q4,13957.48,326.82,97.07,34.86,24.91,9.95,18.87,Active,No,Low,0.0,13.98
637158,Textiles & Apparel,Synthetic Fabrics,UAE,Synthetic Fabrics Batch 637158,April,2026,Q2,202.1,12.58,2.94,15.55,2.33,13.22,16.22,Active,No,High,1.11,1.39
105613,Agriculture & Food,Fresh Fruits,UAE,Fresh Fruits Batch 105613,September,2024,Q3,6698.55,333.64,89.01,28.11,20.43,7.68,5.15,Active,No,High,2.75,8.45
296289,Chemicals,Agrochemicals,Australia,Agrochemicals Batch 296289,December,2026,Q4,1826.57,121.22,12.52,28.47,0.0,28.47,14.66,Active,No,Low,0.0,2.34
871911,Machinery & Electronics,Smartphones,ASEAN,Smartphones Batch 871911,September,2026,Q3,514.71,11.58,4.27,25.0,16.25,8.75,14.74,Active,No,High,0.33,17.14
871323,Machinery & Electronics,Auto Components,ASEAN,Auto Components Batch 871323,March,2026,Q1,4038.28,191.26,31.31,22.9,16.74,6.16,14.12,Active,No,High,0.19,13.24
909474,Pharmaceuticals,Vaccines,Japan,Vaccines Batch 909474,October,2024,Q4,288.46,15.33,1.49,30.51,19.77,10.74,21.8,Active,No,High,1.92,2.42
901486,Pharmaceuticals,Surgical Equipment,Canada,Surgical Equipment Batch 901486,September,2025,Q3,3163.93,103.96,31.84,9.58,6.34,3.24,7.09,Active,No,High,3.13,13.09
071988,Agriculture & Food,Process Food,UK,Process Food Batch 071988,January,2025,Q1,352.72,14.31,5.01,17.62,2.64,14.98,12.89,Active,No,High,1.03,13.84
844461,Machinery & Electronics,Smartphones,Australia,Smartphones Batch 844461,June,2025,Q2,5954.53,316.29,66.98,34.99,5.25,29.74,13.41,Active,No,Low,0.0,7.24
614169,Textiles & Apparel,Synthetic Fabrics,UK,Synthetic Fabrics Batch 614169,August,2025,Q3,745.06,35.01,6.28,37.41,0.0,37.41,15.43,Active,No,Low,0.0,4.55
398083,Chemicals,Organic Chemicals,Australia,Organic Chemicals Batch 398083,August,2026,Q3,1515.51,107.91,21.95,6.42,0.0,6.42,14.11,Active,No,Low,0.0,17.73
104995,Agriculture & Food,Organic Spices,Japan,Organic Spices Batch 104995,October,2024,Q4,4632.83,313.72,27.29,11.13,9.61,1.52,14.92,Active,No,High,1.46,1.48
105190,Agriculture & Food,Fresh Fruits,Canada,Fresh Fruits Batch 105190,May,2026,Q2,935.6,26.06,4.75,30.14,20.09,10.05,15.9,Active,No,Low,0.0,4.79
529864,Textiles & Apparel,Silk Products,Australia,Silk Products Batch 529864,June,2025,Q2,2732.72,117.13,25.18,35.95,5.39,30.56,7.75,Active,No,High,3.78,6.65
847787,Machinery & Electronics,Computer Hardware,UK,Computer Hardware Batch 847787,May,2026,Q2,307.74,14.48,3.84,20.01,0.0,20.01,11.93,Active,No,Low,0.0,17.94
077476,Agriculture & Food,Process Food,UK,Process Food Batch 077476,May,2025,Q2,7679.53,307.44,74.6,37.62,0.0,37.62,5.87,Active,No,High,0.58,9.96
297031,Chemicals,Dyes & Pigments,UK,Dyes & Pigments Batch 297031,April,2024,Q2,42081.8,2762.4,506.79,29.81,21.87,7.94,6.91,Active,No,Low,0.0,10.07
109465,Agriculture & Food,Marine Products,Australia,Marine Products Batch 109465,February,2025,Q1,196479.48,4528.96,1822.49,39.56,0.0,39.56,8.67,Active,No,Low,0.0,7.58
522796,Textiles & Apparel,Silk Products,UAE,Silk Products Batch 522796,July,2025,Q3,3417.8,199.13,18.5,21.21,0.0,21.21,19.17,Active,No,High,4.47,2.76
903338,Pharmaceuticals,Generic Medicines,South Africa,Generic Medicines Batch 903338,October,2025,Q4,9723.55,767.35,99.57,29.41,27.01,2.4,6.22,Active,No,High,4.83,0.72
713430,Gems & Jewellery,Silverware,USA,Silverware Batch 713430,September,2024,Q3,206.24,5.56,1.86,24.28,20.85,3.43,18.63,Active,No,High,3.11,11.71
901140,Pharmaceuticals,Surgical Equipment,UAE,Surgical Equipment Batch 901140,March,2024,Q1,28398.78,1338.0,189.65,11.79,9.77,2.02,12.66,Active,No,High,2.6,12.96
307711,Pharmaceuticals,Antibiotics,Australia,Antibiotics Batch 307711,March,2026,Q1,9550.44,295.55,127.69,23.9,3.58,20.32,19.49,Active,No,High,1.52,4.58
285159,Chemicals,Dyes & Pigments,South Africa,Dyes & Pigments Batch 285159,December,2024,Q4,1442.45,33.92,18.93,9.32,8.25,1.07,8.51,Active,No,High,4.0,4.38
879259,Machinery & Electronics,Smartphones,USA,Smartphones Batch 879259,October,2024,Q4,19068.08,642.35,239.1,19.77,16.49,3.28,17.73,Active,No,Low,0.0,1.04
291774,Chemicals,Dyes & Pigments,UK,Dyes & Pigments Batch 291774,June,2025,Q2,2035.07,46.12,23.29,38.6,0.0,38.6,12.13,Active,No,High,4.06,16.86
739951,Iron & Steel,Construction Steel,UAE,Construction Steel Batch 739951,July,2024,Q3,1499.61,75.11,11.51,15.78,13.79,1.99,11.2,Active,No,High,4.84,10.15
307060,Pharmaceuticals,Surgical Equipment,European Union,Surgical Equipment Batch 307060,July,2025,Q3,6081.47,216.05,31.94,11.66,1.75,9.91,6.71,Active,No,Low,0.0,14.79
722145,Iron & Steel,Stainless Steel,ASEAN,Stainless Steel Batch 722145,February,2024,Q1,604.84,30.65,6.48,25.41,21.1,4.31,20.62,Active,No,High,4.74,3.19
285137,Chemicals,Dyes & Pigments,European Union,Dyes & Pigments Batch 285137,July,2024,Q3,13800.18,893.2,176.0,5.08,3.59,1.49,19.15,Active,Yes,High,3.74,11.96
712048,Gems & Jewellery,Gold Jewellery,South Africa,Gold Jewellery Batch 712048,August,2024,Q3,611.56,26.3,5.35,17.29,12.33,4.96,21.08,Active,No,Low,0.0,17.6
309850,Pharmaceuticals,Generic Medicines,USA,Generic Medicines Batch 309850,August,2026,Q3,617.03,25.63,4.01,9.36,8.22,1.14,7.78,Active,No,High,1.88,5.07
